radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,255,1,18620,26516,0,31.290757,51.542266,11368,7,1,1337541169,1355303313,0
GSM,255,1,18620,23613,0,31.296619,51.527483,2611,3,1,1337541169,1355303313,0
GSM,255,1,18620,3603,0,31.276544,51.516778,8084,47,1,1337541322,1358746658,0
GSM,255,1,18620,26481,0,31.270986,51.532059,5220,6,1,1337541322,1358743949,0
GSM,255,1,18620,26292,0,31.283772,51.514691,2410,17,1,1337541601,1358746658,0
GSM,255,1,18620,4683,0,31.292117,51.497212,2956,40,1,1337541849,1358944485,0
GSM,255,1,29200,4051,0,30.969772338867,51.736679077148,1000,1,1,1338170593,1338170593,0
GSM,255,1,51080,7382,0,23.102878,49.958041,4125,6,1,1338903622,1339959478,0
GSM,255,1,51080,7384,0,23.102878,49.958041,4125,6,1,1338903622,1339959479,0
GSM,255,1,51080,7381,0,23.139679,49.954381,15984,7,1,1338903622,1339959479,0
GSM,255,3,10050,19162,0,23.114548,49.955521,1000,3,1,1338903622,1339958241,0
GSM,255,3,10050,19163,0,23.110427856445,49.955520629883,1000,1,1,1338883759,1338883759,0
GSM,255,1,51080,7383,0,23.123769,49.954344,1955,7,1,1338903622,1339958492,0
GSM,255,6,51404,50248,0,23.114548,49.955521,1000,3,1,1338903622,1339958241,0
GSM,255,1,51020,12761,0,23.126221,49.954148,1140,2,1,1338903622,1339957582,0
GSM,255,1,51080,20983,0,23.100269,49.958545,3930,5,1,1338903622,1339959479,0
GSM,255,1,51080,12732,0,23.230952,49.94543,8578,8,1,1338906524,1339958241,0
GSM,255,1,51080,12741,0,23.354885,49.92944,6881,5,1,1338906652,1339956985,0
GSM,255,1,51080,12731,0,23.345048,49.933106,7956,6,1,1338906824,1339957283,0
GSM,255,1,51080,7466,0,23.387843,49.925315,4518,3,1,1338888803,1338888803,0
GSM,255,1,51080,12473,0,23.401446,49.926449,13183,10,1,1338907068,1339957284,0
GSM,255,1,51080,7461,0,23.421893,49.91736,8083,5,1,1338908521,1339954641,0
GSM,255,1,51080,7463,0,23.334306,49.932664,8391,3,1,1338909094,1339957284,0
GSM,255,1,51080,7512,0,23.448976,49.925238,20958,8,1,1338909094,1339957284,0
GSM,255,1,51080,12472,0,23.483058,49.927192,11076,3,1,1338909094,1339954892,0
GSM,255,1,51080,12753,0,23.386512,49.935702,10785,2,1,1338909094,1339957284,0
GSM,255,1,51080,7462,0,23.483058,49.927192,11076,3,1,1338909094,1339954892,0
GSM,255,1,51080,12471,0,23.547973,49.921298,15763,5,1,1338909236,1339954892,0
GSM,255,1,51080,7511,0,23.649103,49.917785,9663,4,1,1338909427,1339954294,0
GSM,255,1,51080,21011,0,23.387855,49.931901,14160,4,1,1338909493,1339957284,0
GSM,255,1,51080,7514,0,23.685836791992,49.921188354492,1000,1,1,1338889698,1338889698,0
GSM,255,1,51080,33161,0,23.68778,49.910251,12446,5,1,1338909877,1339954294,0
GSM,255,1,51080,7513,0,23.584898,49.914745,13329,4,1,1338909886,1339954593,0
GSM,255,1,51080,8393,0,23.600001,49.918473,6153,2,1,1338909886,1339954294,0
GSM,255,1,51080,34192,0,23.843799,49.87424,9776,5,1,1338910092,1344576951,0
GSM,255,1,51080,7363,0,23.619117,49.9103,15776,5,1,1338910280,1339954593,0
GSM,255,1,51080,8392,0,23.627478,49.913004,8118,2,1,1338910280,1339954294,0
GSM,255,1,51080,7362,0,23.817419,49.883694,14651,9,1,1338910280,1344576951,0
GSM,255,1,51080,7361,0,23.724315,49.91206,7361,3,1,1338910280,1339953995,0
GSM,255,1,51080,33162,0,23.817672729492,49.886856079102,1000,1,1,1338890295,1338890295,0
GSM,255,1,50010,11723,0,23.85589,49.863186,11189,12,1,1338910341,1447927371,0
GSM,255,1,50010,48483,0,23.88428,49.87553,4708,8,1,1338910405,1447328267,0
GSM,255,1,50010,7106,0,23.939396,49.871002,3221,11,1,1338910582,1448784529,0
GSM,255,1,51080,30163,0,23.865792,49.885983,10556,3,1,1338910672,1339953697,0
GSM,255,1,51080,34191,0,23.865082,49.882304,10674,6,1,1338910672,1339953697,0
GSM,255,1,50010,7103,0,23.91237,49.872689,7898,22,1,1338910672,1448784529,0
GSM,255,1,50010,8154,0,23.886539,49.873132,6101,7,1,1338910672,1447535620,0
GSM,255,1,50010,7102,0,23.970108,49.858704,1000,2,1,1338911015,1449072695,0
GSM,255,1,50010,14372,0,23.987686,49.852524,1000,10,1,1338911254,1447688875,0
GSM,255,1,50010,7101,0,23.933034,49.874043,3533,3,1,1338911454,1449072695,0
GSM,255,1,50010,16141,0,23.975055,49.857744,2797,5,1,1338911454,1449061457,0
GSM,255,1,50010,7241,0,23.97377,49.841996,1786,3,1,1338911454,1449061457,0
GSM,255,1,50010,33112,0,23.96599,49.861794,2006,4,1,1338911454,1449061444,0
GSM,255,1,50010,11721,0,23.970795,49.860077,1000,2,1,1338911454,1449061444,0
GSM,255,1,50010,17585,0,24.015818,49.845463,2495,7,1,1338911454,1449061457,0
GSM,255,1,50010,17584,0,24.001695,49.847947,1308,3,1,1338911454,1449061457,0
GSM,255,1,50010,16153,0,23.994827270508,49.84977722168,1000,1,1,1338891502,1338891502,0
GSM,255,1,50010,7211,0,24.019719,49.844457,2687,8,1,1338911596,1400254485,0
GSM,255,1,50010,16191,0,24.011191,49.838105,2285,12,1,1338911845,1449031382,0
GSM,255,1,50010,7231,0,24.005285,49.803128,4519,65,1,1338911845,1449061444,0
GSM,255,1,50010,16142,0,23.998946,49.840166,1412,2,1,1338911845,1449061444,0
GSM,255,1,65370,7211,0,24.017487,49.843598,1000,2,1,1338911930,1339951151,0
GSM,255,1,50010,17011,0,24.031302,49.842746,1060,25,1,1338912161,1413105043,0
GSM,255,1,50010,8142,0,24.021698,49.842819,1000,30,1,1338912233,1410584574,0
GSM,255,1,50010,7212,0,24.021984,49.841297,1000,40,1,1338912245,1410761882,0
GSM,255,1,50010,7215,0,24.020407,49.840287,1000,67,1,1338912245,1410761937,0
GSM,255,1,50010,7021,0,24.021226,49.844132,2801,9,1,1338912245,1390973902,0
GSM,255,1,50010,16151,0,24.026021,49.843107,1063,7,1,1338912245,1339951152,0
GSM,255,1,50010,8141,0,24.026585,49.844284,1000,8,1,1338912636,1400254481,0
GSM,255,1,50010,7153,0,24.031356,49.850052,2052,5,1,1338912636,1394394603,0
GSM,255,1,50010,8143,0,24.022717,49.845597,1000,68,1,1338912636,1400254481,0
GSM,255,1,50010,7152,0,24.033193,49.846516,2831,16,1,1338913030,1420251224,0
GSM,255,1,50010,8101,0,24.033829,49.842087,1000,5,1,1338913030,1420251224,0
GSM,255,1,50010,7013,0,24.029389,49.838333,1000,6,1,1338913030,1339949474,0
GSM,255,1,50010,7012,0,24.031378,49.841221,1000,13,1,1338913030,1420251340,0
GSM,255,1,50010,7011,0,24.031121,49.844971,2537,14,1,1338917254,1420251340,0
GSM,255,1,50010,17152,0,24.029331,49.845486,1000,8,1,1338917299,1393059901,0
GSM,255,3,10100,423,0,24.014714,49.83518,1585,27,1,1338917818,1339849920,0
GSM,255,1,50010,7081,0,24.026961,49.841172,3051,15,1,1338917818,1410760903,0
GSM,255,3,10100,9423,0,24.033279418945,49.842910766602,1000,1,1,1338897788,1338897788,0
GSM,255,1,50010,7221,0,24.030361,49.840679,1004,8,1,1338917818,1419784282,0
GSM,255,3,10169,651,0,24.033279418945,49.842910766602,1000,1,1,1338897788,1338897788,0
GSM,255,6,51402,485,0,24.031219,49.839478,1000,2,1,1338917818,1339849920,0
GSM,255,3,10100,2031,0,24.031219,49.839478,1000,2,1,1338917818,1339849920,0
GSM,255,3,10100,462,0,24.030533,49.841995,1000,3,1,1338917818,1339849920,0
GSM,255,3,10100,372,0,24.031219,49.839478,1000,2,1,1338917818,1339849920,0
GSM,255,3,10100,471,0,24.010104,49.836903,1791,8,1,1338917818,1339047347,0
GSM,255,3,10100,463,0,24.033279418945,49.842910766602,1000,1,1,1338897788,1338897788,0
GSM,255,3,10100,10433,0,24.032181,49.839615,1000,5,1,1338917818,1339849920,0
GSM,255,1,50010,17332,0,24.030533,49.8452,1000,3,1,1338917818,1339291089,0
GSM,255,6,51401,215,0,24.03122,49.844971,1000,2,1,1338917818,1339047347,0
GSM,255,3,10100,111,0,24.032822,49.839478,1000,6,1,1338917818,1339849920,0
GSM,255,3,10100,192,0,24.030533,49.841995,1000,3,1,1338917818,1339849920,0
GSM,255,3,10169,263,0,24.031219,49.839478,1000,2,1,1338917818,1339849920,0
GSM,255,6,51402,487,0,24.030807,49.838242,1000,5,1,1338917818,1370688114,0
GSM,255,1,50010,17471,0,24.035096,49.83103,1327,192,1,1338917818,1419784282,0
GSM,255,1,50010,7041,0,24.046249,49.843826,1000,9,1,1338917818,1413104036,0
GSM,255,1,50010,16152,0,24.014741,49.847032,2250,4,1,1338917818,1339951451,0
GSM,255,3,10100,9471,0,24.011388,49.838399,1648,84,1,1338897788,1338897788,0
GSM,255,3,10100,2033,0,24.03122,49.844971,1000,2,1,1338917818,1339047347,0
GSM,255,6,51402,23,0,25.591432,50.017524,113205,2,1,1338917818,1370660896,0
GSM,255,3,10100,113,0,24.03122,49.844971,1000,2,1,1338917818,1339047347,0
GSM,255,3,10100,8463,0,24.023409,49.840937,1000,16,1,1338897788,1338897788,0
GSM,255,3,10100,8461,0,24.024511,49.841467,1000,39,1,1338917818,1339047347,0
GSM,255,1,50010,7091,0,24.035339,49.841537,1000,8,1,1338917818,1420251224,0
GSM,255,3,10100,8372,0,24.033279418945,49.842910766602,1000,1,1,1338897788,1338897788,0
GSM,255,1,50010,7283,0,24.033279,49.832954,1107,4,1,1338917818,1415282004,0
GSM,255,1,50010,7161,0,24.033279418945,49.842910766602,1000,1,1,1338897788,1338897788,0
GSM,255,6,51402,481,0,24.031219,49.839478,1000,2,1,1338917818,1339849920,0
GSM,255,1,50010,7123,0,24.032495,49.833494,1049,7,1,1338917818,1418888140,0
GSM,255,1,50010,17221,0,24.031631,49.837994,1000,50,1,1338917818,1419784282,0
GSM,255,3,10100,9452,0,24.016617,49.847488,1299,15,1,1338897788,1338897788,0
GSM,255,1,50010,17022,0,24.01086,49.831663,3446,594,1,1338917818,1408011919,0
GSM,255,6,51402,21,0,25.591432,50.017524,113205,2,1,1338917818,1370660918,0
GSM,255,1,50010,17121,0,24.030533,49.838333,1000,3,1,1338917818,1418888140,0
GSM,255,3,10100,9111,0,24.031769,49.836731,1000,10,1,1338917818,1339849920,0
GSM,255,3,10100,8113,0,24.026609,49.841799,1000,21,1,1338897788,1338897788,0
GSM,255,3,10169,8263,0,24.033279418945,49.842910766602,1000,1,1,1338897788,1338897788,0
GSM,255,1,50010,16134,0,24.052848,49.851151,1759,8,1,1339066951,1413100942,0
GSM,255,1,50010,16155,0,24.029159545898,49.847030639648,1000,1,1,1339046935,1339046935,0
GSM,255,6,51402,1432,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,1,50010,7151,0,24.034102,49.850602,2426,5,1,1339067169,1406339890,0
GSM,255,3,10100,8192,0,24.025601,49.846032,1000,22,1,1339047347,1339047347,0
GSM,255,3,10100,193,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,1,50010,8111,0,24.02916,49.848404,1000,3,1,1339067169,1339840770,0
GSM,255,3,10101,82,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,3,10101,81,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,3,10100,9451,0,24.024461,49.850139,1000,19,1,1339047347,1339047347,0
GSM,255,3,10100,19451,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,3,10100,39452,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,6,51402,15,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,3,10100,371,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,3,10100,252,0,24.02916,49.841537,1000,2,1,1339067169,1339849920,0
GSM,255,1,50010,16131,0,24.039687,49.845201,1715,3,1,1339067169,1413099685,0
GSM,255,3,10100,8191,0,24.022555,49.85514,1018,21,1,1339047347,1339047347,0
GSM,255,6,51402,1431,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,1,50010,17151,0,24.02916,49.846344,1000,2,1,1339067169,1339841171,0
GSM,255,1,50010,33121,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,6,51402,975,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,1,50010,7214,0,24.008561,49.848405,1782,3,1,1339067169,1339951451,0
GSM,255,3,10101,1362,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,3,10101,8082,0,24.022684,49.854732,1000,102,1,1339047347,1339047347,0
GSM,255,1,50010,17212,0,24.024124,49.849778,2708,6,1,1339067169,1422235240,0
GSM,255,1,50010,8112,0,24.027786,49.845657,1000,2,1,1339067169,1339291685,0
GSM,255,1,50010,18192,0,24.052506,49.853309,1814,7,1,1339067169,1413100971,0
GSM,255,6,51402,991,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,6,51402,11,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,3,10101,8672,0,24.003735,49.852635,1926,37,1,1339047347,1339047347,0
GSM,255,6,51402,1433,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,1,50010,17021,0,24.018798,49.842786,2706,11,1,1339067169,1390973923,0
GSM,255,6,51402,976,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,6,51402,977,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,3,10100,9412,0,24.020004,49.848404,1000,3,1,1339047347,1339047347,0
GSM,255,3,10100,9431,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,3,10101,8671,0,24.020006,49.860764,1662,3,1,1339047347,1339047347,0
GSM,255,6,51402,1422,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,6,51402,302,0,24.029159545898,49.847030639648,1000,1,1,1339047347,1339047347,0
GSM,255,6,51402,1591,0,25.589431,50.019611,113309,2,1,1339067169,1370649393,0
GSM,255,1,50010,17153,0,24.02401,49.845772,1000,12,1,1339308409,1396175706,0
GSM,255,1,50010,17213,0,24.028473,49.846344,1000,2,1,1339308409,1339841171,0
GSM,255,1,50010,17072,0,24.02229309082,49.856643676758,1000,1,1,1339291857,1339291857,0
GSM,255,1,50010,17473,0,24.027536,49.845158,2654,11,1,1339311741,1400254480,0
GSM,255,1,50010,17421,0,24.073098,49.878619,2339,2,1,1339292282,1339292282,0
GSM,255,1,50010,49542,0,24.058268,49.867358,3969,5,1,1339311822,1406340364,0
GSM,255,1,50010,17101,0,24.08095,49.881881,4074,338,1,1339311822,1421808940,0
GSM,255,1,50010,49544,0,24.081199,49.876153,7803,10,1,1339311955,1406339890,0
GSM,255,1,51080,21521,0,24.151965,49.896896,24532,747,1,1339312277,1427729326,0
GSM,255,1,50010,7292,0,24.072799,49.857102,4310,9,1,1339312297,1413096713,0
GSM,255,1,50010,17422,0,24.058626,49.855977,4924,35,1,1339312297,1421746838,0
GSM,255,1,51080,19961,0,24.159068,49.911859,5367,5,1,1339312371,1406342566,0
GSM,255,1,51080,19965,0,24.09123,49.890208,6316,25,1,1339312405,1423055739,0
GSM,255,1,50010,8211,0,24.117717,49.899913,4135,2,1,1339312574,1339840275,0
GSM,255,1,50010,8213,0,24.095507,49.885494,6357,3,1,1339312574,1393050309,0
GSM,255,1,51080,48022,0,24.201949,49.917172,10925,336,1,1339312693,1427729326,0
GSM,255,1,51080,20762,0,24.239035,49.914416,9575,76,1,1339312774,1423055738,0
GSM,255,1,51080,8251,0,24.184828,49.856655,9990,8,1,1339312850,1444031176,0
GSM,255,1,51080,31343,0,24.223885,49.915435,7357,5,1,1339312850,1427729326,0
GSM,255,1,50010,7131,0,24.125587,49.851855,10511,4,1,1339312850,1406341485,0
GSM,255,1,50010,7132,0,24.233779907227,49.91569519043,1000,1,1,1339292881,1339292881,0
GSM,255,1,51080,7333,0,24.322747,49.920978,20415,235,1,1339312940,1446357780,0
GSM,255,1,51080,48021,0,24.241792,49.916307,8913,151,1,1339312991,1427729326,0
GSM,255,1,51080,20363,0,24.353233,49.924563,7048,300,1,1339313023,1423130732,0
GSM,255,1,51080,48023,0,24.224329,49.915591,8654,25,1,1339313129,1427729326,0
GSM,255,1,51080,20763,0,24.268447,49.917711,11121,208,1,1339313129,1427729326,0
GSM,255,1,51080,7332,0,24.399326,49.959969,13933,532,1,1339313237,1423131033,0
GSM,255,1,51080,30262,0,24.451102,49.975874,10395,88,1,1339313393,1423131631,0
GSM,255,1,51080,12293,0,24.469768,49.973121,11047,270,1,1339313499,1423131631,0
GSM,255,1,51080,12292,0,24.535344,49.956074,13159,528,1,1339313636,1423131631,0
GSM,255,1,51080,12383,0,24.385873,49.867832,26730,166,1,1339313684,1450758658,0
GSM,255,1,51080,7583,0,24.399948120117,49.967880249023,1000,1,1,1339293479,1339293479,0
GSM,255,1,51080,7573,0,24.579962,49.966911,10172,593,1,1339313842,1450874444,0
GSM,255,1,51080,31341,0,24.409536,49.949589,6751,3,1,1339313962,1406343652,0
GSM,255,1,51080,31342,0,24.418537,49.973909,17672,83,1,1339313962,1423131630,0
GSM,255,1,51080,20361,0,24.389719,49.95301,14811,319,1,1339313962,1423130733,0
GSM,255,1,51080,7331,0,24.39415,49.954996,10136,5,1,1339313962,1406343817,0
GSM,255,1,51080,12381,0,24.493567,49.953085,10032,5,1,1339313962,1445625219,0
GSM,255,1,51080,12291,0,24.569547,49.802025,22778,18,1,1339314240,1425015933,0
GSM,255,1,51080,17553,0,24.629053,49.926158,17775,393,1,1339314240,1477179300,0
GSM,255,1,51080,7553,0,24.791394,49.969304,12675,605,1,1339314293,1473522184,0
GSM,255,1,51080,7571,0,24.629527,49.979865,21817,909,1,1339314517,1450874444,0
GSM,255,1,51080,30773,0,24.609025,49.973597,13038,8,1,1339314517,1406344341,0
GSM,255,1,51080,7572,0,24.587752,49.930206,11733,130,1,1339314517,1450874444,0
GSM,255,1,51080,20833,0,24.862046,49.968172,10587,43,1,1339314588,1473522187,0
GSM,255,1,51080,17594,0,24.8656,49.972297,6978,1795,1,1339314652,1473522187,0
GSM,255,1,51080,7552,0,24.814598,49.964068,9497,81,1,1339314790,1474990717,0
GSM,255,1,51080,17593,0,24.912202,49.974559,23400,88,1,1339314793,1473522187,0
GSM,255,1,51080,8893,0,24.978337,50.001934,342441,20,1,1339314793,1473522184,0
GSM,255,1,51080,31292,0,25.027952,49.963779,14747,151,1,1339314979,1473522189,0
GSM,255,1,51080,7551,0,24.835364,49.965811,57454,347,1,1339315072,1473522189,0
GSM,255,1,51080,17591,0,24.935383,49.965898,9825,83,1,1339315072,1473522189,0
GSM,255,1,51080,17592,0,24.96041,49.966221,17788,533,1,1339315146,1473522189,0
GSM,255,1,51080,20831,0,24.885517,49.974484,21350,218,1,1339315351,1473522184,0
GSM,255,1,51080,31293,0,24.974283,50.032212,21306,182,1,1339315351,1473522189,0
GSM,255,1,51080,33631,0,25.120735,50.012243,9610,204,1,1339315544,1474932997,0
GSM,255,1,51080,33633,0,25.070955,49.975455,12197,1051,1,1339315629,1474932997,0
GSM,255,1,51080,33634,0,25.057126,50.046386,13187,55,1,1339315629,1473522189,0
GSM,255,1,51080,31291,0,25.038148,50.05278,10488,111,1,1339315629,1473522189,0
GSM,255,1,51080,7453,0,25.144198,50.05482,18711,258,1,1339315632,1477179316,0
GSM,255,6,51404,16116,0,25.274373,50.046274,17189,3,1,1339315786,1356169417,0
GSM,255,6,51404,16112,0,25.158005,50.066071,1000,2,1,1339315786,1352529025,0
GSM,255,3,8008,613,0,25.155259,50.076828,2424,3,1,1339315786,1359617250,0
GSM,255,3,8008,612,0,25.155259,50.076828,2424,3,1,1339315786,1359617250,0
GSM,255,6,51404,16115,0,25.155259,50.076828,2424,3,1,1339315786,1359617250,0
GSM,255,1,51080,16242,0,25.165404,50.080807,10794,61,1,1339315786,1478347056,0
GSM,255,1,51080,7452,0,25.169938,50.090498,28536,177,1,1339315786,1477179318,0
GSM,255,3,8008,611,0,25.193137,50.097528,5325,5,1,1339315786,1359617250,0
GSM,255,6,51404,50226,0,25.274373,50.046274,17189,3,1,1339315786,1356169417,0
GSM,255,6,51404,16117,0,25.155259,50.076828,2424,3,1,1339315786,1359617250,0
GSM,255,1,51080,7451,0,25.210582,50.093171,23535,168,1,1339315786,1477179318,0
GSM,255,6,51404,50222,0,25.158005,50.066071,1000,2,1,1339315786,1352529025,0
GSM,255,3,8008,8613,0,25.158005,50.066071,1000,2,1,1339315786,1352529025,0
GSM,255,3,8008,8612,0,25.274373,50.046274,17189,3,1,1339315786,1356169417,0
GSM,255,6,51404,50225,0,25.155259,50.076828,2424,3,1,1339315786,1359617250,0
GSM,255,1,51080,16241,0,25.168035,50.087253,6577,26,1,1339315786,1478347056,0
GSM,255,6,51404,50215,0,25.158005,50.066071,1000,2,1,1339315786,1352529025,0
GSM,255,1,3060,13243,0,25.243738,50.096683,18438,153,1,1339315786,1453963240,0
GSM,255,1,51080,30542,0,25.136342,50.03739,6918,247,1,1339315908,1474933003,0
GSM,255,1,51080,30543,0,25.150476,50.051088,12976,70,1,1339315908,1474933003,0
GSM,255,1,51080,33632,0,25.111411,50.001169,9061,721,1,1339315908,1473522189,0
GSM,255,1,3060,32733,0,25.216184,50.128058,7204,276,1,1339317395,1453168727,0
GSM,255,1,51080,14401,0,25.161284,50.089519,4888,54,1,1339317580,1468762319,0
GSM,255,1,51080,16244,0,25.176151,50.084435,25159,240,1,1339317580,1478347053,0
GSM,255,1,3060,16316,0,25.243696,50.152362,7771,245,1,1339317765,1453963240,0
GSM,255,1,3060,11961,0,25.336544,50.156624,20513,578,1,1339317766,1453963240,0
GSM,255,1,3060,11962,0,25.367407,50.113406,25027,290,1,1339317778,1453168727,0
GSM,255,1,3060,13121,0,25.427627,50.19453,84913,852,1,1339317913,1453168728,0
GSM,255,1,3060,12952,0,25.488254,50.23057,26716,1361,1,1339318078,1453168728,0
GSM,255,1,3060,11963,0,25.304523,50.157484,8952,425,1,1339318137,1453168728,0
GSM,255,1,3060,13123,0,25.383713,50.168654,14906,407,1,1339318137,1453168728,0
GSM,255,1,3060,16314,0,25.296428,50.148688,4923,61,1,1339318137,1452307164,0
GSM,255,1,3060,13122,0,25.430301,50.117885,18670,232,1,1339318137,1453168728,0
GSM,255,1,3060,13241,0,25.505554,50.039147,25791,516,1,1339318137,1453168727,0
GSM,255,1,3060,11783,0,25.533997,50.256401,29027,907,1,1339318378,1453168728,0
GSM,255,1,3060,18743,0,25.487904,50.206195,24269,228,1,1339318416,1453168728,0
GSM,255,1,3060,11782,0,25.581205,50.257747,28454,147,1,1339318589,1453168728,0
GSM,255,1,3060,18741,0,25.591635,50.285202,18842,193,1,1339318589,1453168712,0
GSM,255,1,3060,11793,0,25.603144,50.22991,26922,305,1,1339318805,1453168728,0
GSM,255,1,3060,34242,0,25.709241,50.337621,39594,179,1,1339318933,1453168728,0
GSM,255,1,3060,17993,0,25.733476,50.273854,15144,29,1,1339318975,1452410199,0
GSM,255,1,3060,11781,0,25.601772,50.295169,13803,670,1,1339318975,1453168728,0
GSM,255,1,54120,9532,0,25.689682,50.118317,20369,206,1,1339318975,1401140627,0
GSM,255,1,3060,31212,0,25.67893,50.129206,23458,70,1,1339318975,1444031176,0
GSM,255,1,54120,10551,0,25.719182,50.169824,22587,23,1,1339318975,1400045524,0
GSM,255,1,3060,11791,0,25.697965,50.348722,12091,202,1,1339319135,1453168728,0
GSM,255,1,3060,17932,0,25.738064,50.3798,12570,38,1,1339319261,1453168728,0
GSM,255,1,3060,34243,0,25.688958,50.332584,38871,314,1,1339319261,1453168728,0
GSM,255,1,3060,16393,0,25.717544,50.404579,13402,136,1,1339319312,1453963233,0
GSM,255,1,3060,32113,0,25.712399,50.388772,6653,465,1,1339319435,1453168728,0
GSM,255,1,3060,7994,0,25.797074,50.446736,6205,617,1,1339319446,1453168723,0
GSM,255,1,3060,48853,0,25.731755,50.43045,7149,603,1,1339319736,1453168723,0
GSM,255,1,3060,7992,0,25.745817,50.403319,8015,27,1,1339319817,1453963233,0
GSM,255,1,3060,16354,0,25.83205,50.460148,55471,269,1,1339319893,1426293799,0
GSM,255,1,3060,7991,0,25.761672,50.432696,14350,43,1,1339320046,1453168718,0
GSM,255,1,3060,31223,0,25.958496,50.489325,18810,218,1,1339320073,1423810607,0
GSM,255,1,3060,7993,0,25.707866,50.415182,9365,161,1,1339320095,1453963233,0
GSM,255,1,3060,16352,0,25.764755,50.435368,17662,70,1,1339320096,1425022835,0
GSM,255,1,3060,7944,0,25.814189,50.441503,10868,180,1,1339320372,1453168712,0
GSM,255,1,3060,16982,0,25.745183,50.4652,14969,9,1,1339320372,1453168723,0
GSM,255,1,3060,16394,0,25.78086,50.440962,12727,446,1,1339320372,1453168718,0
GSM,255,1,3060,12841,0,26.017012,50.565282,4919,2,1,1339320502,1407988391,0
GSM,255,1,3060,48842,0,26.019399,50.522993,10825,123,1,1339320629,1423137934,0
GSM,255,1,3060,16351,0,25.9017,50.48013,13067,27,1,1339320649,1423810607,0
GSM,255,1,3060,7941,0,25.913307,50.430265,16131,65,1,1339320649,1452329412,0
GSM,255,1,3060,16353,0,25.938034,50.492079,24505,338,1,1339320649,1424076183,0
GSM,255,1,3060,12843,0,25.904736,50.523402,8777,4,1,1339320649,1407988151,0
GSM,255,1,3060,21233,0,26.117984,50.571198,15067,91,1,1339320663,1444270601,0
